Date,AAPL,TSLA,MSFT,GOOGL,AMZN,NVDA,AAPL_Prev,AAPL_MA7,TSLA_Prev,TSLA_MA7,MSFT_Prev,MSFT_MA7,GOOGL_Prev,GOOGL_MA7,AMZN_Prev,AMZN_MA7,NVDA_Prev,NVDA_MA7
2020-05-15 00:00:00-04:00,74.87691497802734,53.27799987792969,175.31686401367188,68.32633972167969,120.48899841308594,8.459580421447754,75.32221221923828,75.23843601771763,53.55533218383789,53.46304702758789,172.79946899414062,175.15959821428572,67.52018737792969,68.32078770228794,119.44249725341795,119.14085715157645,8.001022338867188,7.914198534829276
2020-05-18 00:00:00-04:00,76.64108276367188,54.242000579833984,176.99192810058594,68.92945861816406,121.31300354003906,8.718128204345703,74.87691497802734,75.65697479248047,53.27799987792969,53.782951899937224,175.31686401367188,175.33872985839844,68.32633972167969,68.43382045200893,120.48899841308594,119.55978611537388,8.459580421447754,8.074820859091622
2020-05-19 00:00:00-04:00,76.1982421875,53.867332458496094,175.76675415039062,68.39302062988281,122.46649932861328,8.773173332214355,76.64108276367188,75.76161193847656,54.242000579833984,53.67428534371512,176.99192810058594,175.19515773228235,68.92945861816406,68.3631591796875,121.31300354003906,120.0577861240932,8.718128204345703,8.216156755174909
2020-05-20 00:00:00-04:00,77.68014526367188,54.37066650390625,178.2047119140625,70.12274169921875,124.89700317382812,8.937071800231934,76.1982421875,75.90830666678292,53.867332458496094,53.714952196393696,175.76675415039062,175.11818150111608,68.39302062988281,68.40275573730469,122.46649932861328,120.69307272774833,8.773173332214355,8.344896520887103
2020-05-21 00:00:00-04:00,77.10099792480469,55.17333221435547,176.0642547607422,70.00282287597656,122.33699798583984,8.743037223815918,77.68014526367188,76.097412109375,54.37066650390625,53.88819013323103,178.2047119140625,175.31384059361048,70.12274169921875,68.62718309674945,124.89700317382812,121.33442905970982,8.937071800231934,8.483350685664586
2020-05-22 00:00:00-04:00,77.597412109375,54.45866775512695,176.14102172851562,70.32577514648438,121.84400177001952,8.993114471435547,77.10099792480469,76.48814392089844,55.17333221435547,54.1350473676409,176.0642547607422,175.89785766601562,70.00282287597656,69.088620867048,122.33699798583984,121.82700020926339,8.743037223815918,8.660732541765485
2020-05-26 00:00:00-04:00,77.07179260253906,54.5913314819336,174.27896118164062,70.73033142089844,121.09300231933594,8.685747146606445,77.597412109375,76.7380839756557,54.45866775512695,54.283047267368865,176.14102172851562,176.10921369280135,70.32577514648438,69.54721287318638,121.84400177001952,122.06278664725167,8.993114471435547,8.758550371442523
2020-05-27 00:00:00-04:00,77.40760803222656,54.68199920654297,174.5093231201172,70.67610168457031,120.51950073242188,8.493956565856934,77.07179260253906,77.099611554827,54.5913314819336,54.4836186000279,174.27896118164062,175.9938507080078,70.73033142089844,69.88289315359933,121.09300231933594,122.06714412144252,8.685747146606445,8.763461249215263
2020-05-28 00:00:00-04:00,77.4416732788086,53.72066879272461,174.1157989501953,70.5745849609375,120.05500030517578,8.455849647521973,77.40760803222656,77.21398162841797,54.68199920654297,54.40914263044085,174.5093231201172,175.58297511509485,70.67610168457031,70.11791120256696,120.51950073242188,121.88742937360492,8.493956565856934,8.72599288395473
2020-05-29 00:00:00-04:00,77.36624145507812,55.66666793823242,175.89149475097656,71.33495330810547,122.11849975585938,8.84291934967041,77.4416732788086,77.38083866664341,53.72066879272461,54.66619055611746,174.1157989501953,175.60079520089286,70.5745849609375,70.53818729945591,120.05500030517578,121.83771514892578,8.455849647521973,8.735956600734166
2020-06-01 00:00:00-04:00,78.31768035888672,59.87333297729492,175.48837280273438,71.40213012695312,123.552001953125,8.773921966552734,77.36624145507812,77.47191510881696,55.66666793823242,55.45228576660156,175.89149475097656,175.2127467564174,71.33495330810547,70.72095707484654,122.11849975585938,121.64557211739677,8.84291934967041,8.712649481637138
2020-06-02 00:00:00-04:00,78.68024444580078,58.77066802978516,177.48487854003906,71.7723617553711,123.62049865722656,8.792855262756348,78.31768035888672,77.69752175467355,59.87333297729492,55.96619088309152,175.48837280273438,175.41569301060267,71.40213012695312,70.97374834333148,123.552001953125,121.8289293561663,8.773921966552734,8.719766344342913
2020-06-03 00:00:00-04:00,79.1133804321289,58.86399841308594,177.91676330566406,71.62008666992188,123.91999816894533,8.73730754852295,78.68024444580078,77.91408865792411,58.77066802978516,56.595523834228516,177.48487854003906,175.66937037876673,71.7723617553711,71.15864998953683,123.62049865722656,122.12550027029855,8.792855262756348,8.683222498212542
2020-06-04 00:00:00-04:00,78.43206024169922,57.62533187866211,175.5747528076172,70.3785171508789,123.02999877929688,8.738306045532227,79.1133804321289,78.10841260637555,58.86399841308594,57.02895246233259,177.91676330566406,175.85448346819197,71.62008666992188,71.10839080810547,123.91999816894533,122.40221405029297,8.73730754852295,8.690730912344796
2020-06-05 00:00:00-04:00,80.66587829589844,59.04399871826172,179.6829376220703,71.65839385986328,124.1500015258789,8.89130973815918,78.43206024169922,78.57387978690011,57.62533187866211,57.65209524972098,175.5747528076172,176.59357125418526,70.3785171508789,71.24871826171875,123.02999877929688,122.92085702078683,8.738306045532227,8.747495651245117
2020-06-08 00:00:00-04:00,81.14280700683594,63.32799911499024,180.7963104248047,72.0574951171875,126.2030029296875,8.77668285369873,80.66587829589844,79.1026131766183,59.04399871826172,59.024571010044646,179.6829376220703,177.54793003627233,71.65839385986328,71.46056256975446,124.1500015258789,123.79914311000279,8.89130973815918,8.793328966413226
